dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-85 15.9192 -6.5824 5.4435 2.8766 20.4404 6.1446 34.8861 44.3715 -96.9653 -23.7798
-84 13.0959 -6.5271 5.4435 2.8766 20.4484 6.1446 34.8426 44.3715 -96.8503 -23.8040
-83 12.6325 -6.4863 5.4435 2.8766 20.4507 6.1446 34.7988 44.3715 -96.7437 -23.8284
-82 11.2546 -6.4602 5.4435 2.8766 20.4476 6.1446 34.7545 44.3715 -96.6456 -23.8529
-81 17.4383 -6.4485 5.4435 2.8766 20.4389 6.1446 34.7098 44.3715 -96.5563 -23.8770
-80 22.8934 -6.4512 5.4435 2.8766 20.4247 6.1446 34.6647 44.3715 -96.4761 -23.9008
-79 17.3812 -6.4684 5.4435 2.8766 20.4052 6.1446 34.6192 44.3715 -96.4050 -23.9240
-78 13.1779 -6.5000 5.4435 2.8766 20.3802 6.1446 34.5734 44.3715 -96.3431 -23.9467
-77 17.6715 -6.5459 5.4435 2.8766 20.3500 6.1446 34.5272 44.3715 -96.2905 -23.9688
-76 15.2822 -6.6059 5.4435 2.8766 20.3145 6.1446 34.4807 44.3715 -96.2470 -23.9903
-75 14.8666 -6.6799 5.4435 2.8766 20.2739 6.1446 34.4338 44.3715 -96.2127 -24.0111
-74 11.9504 -6.7677 5.4435 2.8766 20.2281 6.1446 34.3867 44.3715 -96.1875 -24.0312
-73 8.8154 -6.8689 5.4435 2.8766 20.1774 6.1446 34.3393 44.3715 -96.1713 -24.0505
-72 23.9660 -6.9833 5.4435 2.8766 20.1217 6.1446 34.2916 44.3715 -96.1638 -24.0691
-71 15.3726 -7.1105 5.4435 2.8766 20.0613 6.1446 34.2436 44.3715 -96.1648 -24.0867
-70 15.7111 -7.2500 5.4435 2.8766 19.9961 6.1446 34.1955 44.3715 -96.1743 -24.1035
-69 16.5151 -7.4016 5.4435 2.8766 19.9263 6.1446 34.1471 44.3715 -96.1918 -24.1194
-68 16.8931 -7.5647 5.4435 2.8766 19.8520 6.1446 34.0985 44.3715 -96.2171 -24.1344
-67 15.1720 -7.7389 5.4435 2.8766 19.7734 6.1446 34.0498 44.3715 -96.2500 -24.1483
-66 19.5607 -7.9237 5.4435 2.8766 19.6905 6.1446 34.0009 44.3715 -96.2900 -24.1612
-65 15.6224 -8.1186 5.4435 2.8766 19.6035 6.1446 33.9519 44.3715 -96.3370 -24.1731
-64 17.4592 -8.3231 5.4435 2.8766 19.5124 6.1446 33.9028 44.3715 -96.3906 -24.1840
-63 18.4353 -8.5367 5.4435 2.8766 19.4176 6.1446 33.8536 44.3715 -96.4504 -24.1937
-62 13.1809 -8.7588 5.4435 2.8766 19.3190 6.1446 33.8044 44.3715 -96.5161 -24.2024
-61 5.9465 -8.9890 5.4435 2.8766 19.2169 6.1446 33.7551 44.3715 -96.5874 -24.2099
-60 13.6032 -9.2267 5.4435 2.8766 19.1114 6.1446 33.7058 44.3715 -96.6639 -24.2163
-59 11.9763 -9.4714 5.4435 2.8766 19.0027 6.1446 33.6566 44.3715 -96.7453 -24.2215
-58 8.0193 -9.7225 5.4435 2.8766 18.8908 6.1446 33.6073 44.3715 -96.8313 -24.2256
-57 8.5406 -9.9795 5.4435 2.8766 18.7760 6.1446 33.5582 44.3715 -96.9214 -24.2285
-56 9.7468 -10.2419 5.4435 2.8766 18.6585 6.1446 33.5091 44.3715 -97.0155 -24.2302
-55 13.5778 -10.5091 5.4435 2.8766 18.5383 6.1446 33.4601 44.3715 -97.1131 -24.2307
-54 8.8363 -10.7808 5.4435 2.8766 18.4157 6.1446 33.4113 44.3715 -97.2140 -24.2301
-53 8.7235 -11.0563 5.4435 2.8766 18.2909 6.1446 33.3627 44.3715 -97.3179 -24.2282
-52 12.2918 -11.3352 5.4435 2.8766 18.1640 6.1446 33.3142 44.3715 -97.4245 -24.2252
-51 12.5724 -11.6171 5.4435 2.8766 18.0352 6.1446 33.2660 44.3715 -97.5335 -24.2211
-50 12.6967 -11.9014 5.4435 2.8766 17.9048 6.1446 33.2180 44.3715 -97.6446 -24.2158
-49 13.3489 -12.1874 5.4435 2.8766 17.7727 6.1446 33.1703 44.3715 -97.7576 -24.2090
-48 6.9741 -12.4747 5.4435 2.8766 17.6394 6.1446 33.1229 44.3715 -97.8723 -24.2009
-47 6.0705 -12.7627 5.4435 2.8766 17.5048 6.1446 33.0759 44.3715 -97.9885 -24.1912
-46 18.6329 -13.0508 5.4435 2.8766 17.3693 6.1446 33.0292 44.3715 -98.1058 -24.1798
-45 7.6952 -13.3387 5.4435 2.8766 17.2330 6.1446 32.9829 44.3715 -98.2241 -24.1668
-44 8.6461 -13.6260 5.4435 2.8766 17.0962 6.1446 32.9370 44.3715 -98.3433 -24.1522
-43 11.4852 -13.9124 5.4435 2.8766 16.9589 6.1446 32.8916 44.3715 -98.4631 -24.1361
-42 4.8403 -14.1976 5.4435 2.8766 16.8213 6.1446 32.8467 44.3715 -98.5833 -24.1186
-41 12.3845 -14.4813 5.4435 2.8766 16.6838 6.1446 32.8023 44.3715 -98.7038 -24.0997
-40 5.5338 -14.7631 5.4435 2.8766 16.5464 6.1446 32.7584 44.3715 -98.8245 -24.0797
-39 6.0554 -15.0429 5.4435 2.8766 16.4094 6.1446 32.7151 44.3715 -98.9452 -24.0584
-38 14.2489 -15.3203 5.4435 2.8766 16.2728 6.1446 32.6724 44.3715 -99.0657 -24.0360
-37 3.8166 -15.5951 5.4435 2.8766 16.1370 6.1446 32.6303 44.3715 -99.1859 -24.0127
-36 4.5225 -15.8669 5.4435 2.8766 16.0021 6.1446 32.5888 44.3715 -99.3058 -23.9882
-35 8.3109 -16.1353 5.4435 2.8766 15.8683 6.1446 32.5481 44.3715 -99.4253 -23.9627
-34 5.8797 -16.4002 5.4435 2.8766 15.7357 6.1446 32.5081 44.3715 -99.5441 -23.9362
-33 2.9368 -16.6613 5.4435 2.8766 15.6046 6.1446 32.4688 44.3715 -99.6623 -23.9087
-32 5.4903 -16.9185 5.4435 2.8766 15.4751 6.1446 32.4303 44.3715 -99.7797 -23.8804
-31 3.2720 -17.1715 5.4435 2.8766 15.3474 6.1446 32.3926 44.3715 -99.8963 -23.8514
-30 7.1356 -17.4201 5.4435 2.8766 15.2217 6.1446 32.3557 44.3715 -100.0120 -23.8217
-29 11.0666 -17.6642 5.4435 2.8766 15.0981 6.1446 32.3197 44.3715 -100.1267 -23.7915
-28 5.1365 -17.9037 5.4435 2.8766 14.9768 6.1446 32.2846 44.3715 -100.2405 -23.7608
-27 7.1085 -18.1382 5.4435 2.8766 14.8580 6.1446 32.2503 44.3715 -100.3531 -23.7296
-26 2.6882 -18.3678 5.4435 2.8766 14.7417 6.1446 32.2170 44.3715 -100.4647 -23.6981
-25 5.6165 -18.5921 5.4435 2.8766 14.6283 6.1446 32.1847 44.3715 -100.5751 -23.6663
-24 7.9848 -18.8111 5.4435 2.8766 14.5178 6.1446 32.1534 44.3715 -100.6842 -23.6343
-23 11.1396 -19.0247 5.4435 2.8766 14.4104 6.1446 32.1231 44.3715 -100.7922 -23.6022
-22 7.5813 -19.2327 5.4435 2.8766 14.3062 6.1446 32.0938 44.3715 -100.8989 -23.5700
-21 -2.9587 -19.4350 5.4435 2.8766 14.2053 6.1446 32.0656 44.3715 -101.0043 -23.5378
-20 6.1898 -19.6314 5.4435 2.8766 14.1080 6.1446 32.0384 44.3715 -101.1084 -23.5057
-19 1.6984 -19.8219 5.4435 2.8766 14.0143 6.1446 32.0124 44.3715 -101.2111 -23.4736
-18 4.5536 -20.0063 5.4435 2.8766 13.9243 6.1446 31.9875 44.3715 -101.3125 -23.4418
-17 2.3051 -20.1846 5.4435 2.8766 13.8382 6.1446 31.9637 44.3715 -101.4126 -23.4101
-16 2.1177 -20.3566 5.4435 2.8766 13.7561 6.1446 31.9411 44.3715 -101.5112 -23.3788
-15 -2.6412 -20.5223 5.4435 2.8766 13.6780 6.1446 31.9197 44.3715 -101.6085 -23.3477
-14 -4.2053 -20.6816 5.4435 2.8766 13.6042 6.1446 31.8995 44.3715 -101.7044 -23.3171
-13 -2.8340 -20.8344 5.4435 2.8766 13.5347 6.1446 31.8805 44.3715 -101.7989 -23.2869
-12 0.1728 -20.9806 5.4435 2.8766 13.4695 6.1446 31.8628 44.3715 -101.8919 -23.2572
-11 7.6307 -21.1203 5.4435 2.8766 13.4088 6.1446 31.8463 44.3715 -101.9836 -23.2280
-10 4.4350 -21.2532 5.4435 2.8766 13.3527 6.1446 31.8311 44.3715 -102.0739 -23.1993
-9 -2.5931 -21.3795 5.4435 2.8766 13.3012 6.1446 31.8171 44.3715 -102.1627 -23.1713
-8 -0.9728 -21.4990 5.4435 2.8766 13.2544 6.1446 31.8045 44.3715 -102.2502 -23.1439
-7 -2.0329 -21.6117 5.4435 2.8766 13.2124 6.1446 31.7931 44.3715 -102.3362 -23.1172
-6 3.7193 -21.7176 5.4435 2.8766 13.1751 6.1446 31.7831 44.3715 -102.4209 -23.0912
-5 -3.0819 -21.8167 5.4435 2.8766 13.1428 6.1446 31.7744 44.3715 -102.5041 -23.0659
-4 -1.1168 -21.9089 5.4435 2.8766 13.1153 6.1446 31.7670 44.3715 -102.5860 -23.0414
-3 -3.0271 -21.9943 5.4435 2.8766 13.0928 6.1446 31.7609 44.3715 -102.6665 -23.0177
-2 2.5860 -22.0728 5.4435 2.8766 13.0752 6.1446 31.7562 44.3715 -102.7456 -22.9949
-1 -2.5252 -22.1445 5.4435 2.8766 13.0627 6.1446 31.7528 44.3715 -102.8234 -22.9729
0 -4.8695 -22.2093 5.4435 2.8766 13.0552 6.1446 31.7508 44.3715 -102.8998 -22.9517
1 -3.1300 -22.2673 5.4435 2.8766 13.0526 6.1446 31.7501 44.3715 -102.9748 -22.9315
2 -0.7802 -22.3185 5.4435 2.8766 13.0552 6.1446 31.7508 44.3715 -103.0485 -22.9122
3 4.9470 -22.3630 5.4435 2.8766 13.0627 6.1446 31.7528 44.3715 -103.1209 -22.8938
4 -5.4054 -22.4007 5.4435 2.8766 13.0752 6.1446 31.7562 44.3715 -103.1919 -22.8764
5 6.5459 -22.4318 5.4435 2.8766 13.0928 6.1446 31.7609 44.3715 -103.2617 -22.8600
6 0.0454 -22.4562 5.4435 2.8766 13.1153 6.1446 31.7670 44.3715 -103.3302 -22.8446
7 -1.1576 -22.4741 5.4435 2.8766 13.1428 6.1446 31.7744 44.3715 -103.3973 -22.8302
8 -5.4706 -22.4856 5.4435 2.8766 13.1751 6.1446 31.7831 44.3715 -103.4632 -22.8168
9 -5.7697 -22.4906 5.4435 2.8766 13.2124 6.1446 31.7931 44.3715 -103.5279 -22.8044
10 3.7032 -22.4893 5.4435 2.8766 13.2544 6.1446 31.8045 44.3715 -103.5912 -22.7931
11 -4.7626 -22.4817 5.4435 2.8766 13.3012 6.1446 31.8171 44.3715 -103.6534 -22.7828
12 -2.4095 -22.4679 5.4435 2.8766 13.3527 6.1446 31.8311 44.3715 -103.7143 -22.7736
13 4.4426 -22.4481 5.4435 2.8766 13.4088 6.1446 31.8463 44.3715 -103.7740 -22.7655
14 2.6577 -22.4224 5.4435 2.8766 13.4695 6.1446 31.8628 44.3715 -103.8325 -22.7584
15 2.5254 -22.3908 5.4435 2.8766 13.5346 6.1446 31.8805 44.3715 -103.8898 -22.7524
16 -2.0498 -22.3534 5.4435 2.8766 13.6042 6.1446 31.8995 44.3715 -103.9459 -22.7474
17 1.3709 -22.3104 5.4435 2.8766 13.6780 6.1446 31.9197 44.3715 -104.0008 -22.7435
18 1.2143 -22.2619 5.4435 2.8766 13.7561 6.1446 31.9411 44.3715 -104.0546 -22.7407
19 -4.2501 -22.2081 5.4435 2.8766 13.8382 6.1446 31.9637 44.3715 -104.1073 -22.7389
