dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-102 34.7688 14.1470 5.4435 2.8766 29.0169 6.1446 25.6536 44.3715 -99.3596 0.0000
-101 31.8218 14.4240 5.4435 2.8766 29.1567 6.1446 25.6032 44.3715 -99.1721 0.0000
-100 32.1994 14.6974 5.4435 2.8766 29.2915 6.1446 25.5523 44.3715 -98.9826 0.0000
-99 40.9373 14.9664 5.4435 2.8766 29.4210 6.1446 25.5008 44.3715 -98.7916 0.0000
-98 47.0433 15.2303 5.4435 2.8766 29.5452 6.1446 25.4487 44.3715 -98.5999 0.0000
-97 36.3287 15.4881 5.4435 2.8766 29.6639 6.1446 25.3962 44.3715 -98.4082 0.0000
-96 34.3165 15.7391 5.4435 2.8766 29.7769 6.1446 25.3430 44.3715 -98.2171 0.0000
-95 37.9158 15.9822 5.4435 2.8766 29.8840 6.1446 25.2894 44.3715 -98.0274 0.0000
-94 41.6253 16.2169 5.4435 2.8766 29.9851 6.1446 25.2353 44.3715 -97.8397 0.0000
-93 38.7235 16.4421 5.4435 2.8766 30.0801 6.1446 25.1806 44.3715 -97.6548 0.0000
-92 41.0815 16.6572 5.4435 2.8766 30.1689 6.1446 25.1255 44.3715 -97.4734 0.0000
-91 37.8950 16.8613 5.4435 2.8766 30.2513 6.1446 25.0698 44.3715 -97.2960 0.0000
-90 51.5526 17.0538 5.4435 2.8766 30.3272 6.1446 25.0137 44.3715 -97.1234 0.0000
-89 40.1470 17.2339 5.4435 2.8766 30.3966 6.1446 24.9572 44.3715 -96.9561 0.0000
-88 35.8197 17.4010 5.4435 2.8766 30.4593 6.1446 24.9002 44.3715 -96.7947 0.0000
-87 37.7561 17.5545 5.4435 2.8766 30.5153 6.1446 24.8428 44.3715 -96.6398 0.0000
-86 46.3913 17.6939 5.4435 2.8766 30.5645 6.1446 24.7850 44.3715 -96.4918 0.0000
-85 42.4456 17.8186 5.4435 2.8766 30.6069 6.1446 24.7267 44.3715 -96.3513 0.0000
-84 45.5081 17.9282 5.4435 2.8766 30.6424 6.1446 24.6681 44.3715 -96.2185 0.0000
-83 38.2408 18.0224 5.4435 2.8766 30.6709 6.1446 24.6091 44.3715 -96.0939 0.0000
-82 39.4066 18.1007 5.4435 2.8766 30.6925 6.1446 24.5498 44.3715 -95.9777 0.0000
-81 41.2579 18.1631 5.4435 2.8766 30.7071 6.1446 24.4901 44.3715 -95.8703 0.0000
-80 41.6727 18.2092 5.4435 2.8766 30.7148 6.1446 24.4301 44.3715 -95.7719 0.0000
-79 43.0517 18.2390 5.4435 2.8766 30.7155 6.1446 24.3698 44.3715 -95.6825 0.0000
-78 37.5220 18.2524 5.4435 2.8766 30.7093 6.1446 24.3092 44.3715 -95.6023 0.0000
-77 31.6702 18.2493 5.4435 2.8766 30.6962 6.1446 24.2483 44.3715 -95.5314 0.0000
