dih  Etot    EPtot   BOND   ANGLE  DIHED   1-4NB  1-4EEL  VDWAALS  EELEC EGB
-85 20.8728 -2.6647 5.4435 2.8766 20.4404 6.1446 34.8861 44.3715 -96.9653 -19.8620
-84 17.5293 -2.6189 5.4435 2.8766 20.4484 6.1446 34.8426 44.3715 -96.8503 -19.8958
-83 24.7544 -2.5879 5.4435 2.8766 20.4507 6.1446 34.7988 44.3715 -96.7437 -19.9300
-82 22.1243 -2.5719 5.4435 2.8766 20.4476 6.1446 34.7545 44.3715 -96.6456 -19.9646
-81 15.7914 -2.5710 5.4435 2.8766 20.4389 6.1446 34.7098 44.3715 -96.5563 -19.9996
-80 13.5403 -2.5854 5.4435 2.8766 20.4247 6.1446 34.6647 44.3715 -96.4761 -20.0349
-79 16.9840 -2.6150 5.4435 2.8766 20.4052 6.1446 34.6192 44.3715 -96.4050 -20.0706
-78 17.4055 -2.6598 5.4435 2.8766 20.3802 6.1446 34.5734 44.3715 -96.3431 -20.1065
-77 22.5137 -2.7198 5.4435 2.8766 20.3500 6.1446 34.5272 44.3715 -96.2905 -20.1428
-76 20.3314 -2.7948 5.4435 2.8766 20.3145 6.1446 34.4807 44.3715 -96.2470 -20.1792
-75 12.3931 -2.8844 5.4435 2.8766 20.2739 6.1446 34.4338 44.3715 -96.2127 -20.2156
-74 11.7687 -2.9883 5.4435 2.8766 20.2281 6.1446 34.3867 44.3715 -96.1875 -20.2518
-73 16.0413 -3.1058 5.4435 2.8766 20.1774 6.1446 34.3393 44.3715 -96.1713 -20.2874
-72 18.6946 -3.2367 5.4435 2.8766 20.1217 6.1446 34.2916 44.3715 -96.1638 -20.3225
-71 18.0037 -3.3806 5.4435 2.8766 20.0613 6.1446 34.2436 44.3715 -96.1648 -20.3569
-70 22.5644 -3.5370 5.4435 2.8766 19.9961 6.1446 34.1955 44.3715 -96.1743 -20.3905
-69 17.0638 -3.7056 5.4435 2.8766 19.9263 6.1446 34.1471 44.3715 -96.1918 -20.4234
-68 13.8607 -3.8859 5.4435 2.8766 19.8520 6.1446 34.0985 44.3715 -96.2171 -20.4556
-67 18.3049 -4.0774 5.4435 2.8766 19.7734 6.1446 34.0498 44.3715 -96.2500 -20.4869
-66 17.6810 -4.2797 5.4435 2.8766 19.6905 6.1446 34.0009 44.3715 -96.2900 -20.5173
-65 18.6183 -4.4923 5.4435 2.8766 19.6035 6.1446 33.9519 44.3715 -96.3370 -20.5469
-64 18.1622 -4.7147 5.4435 2.8766 19.5124 6.1446 33.9028 44.3715 -96.3906 -20.5756
-63 19.0185 -4.9464 5.4435 2.8766 19.4176 6.1446 33.8536 44.3715 -96.4504 -20.6034
-62 12.6161 -5.1868 5.4435 2.8766 19.3190 6.1446 33.8044 44.3715 -96.5161 -20.6303
-61 13.5775 -5.4354 5.4435 2.8766 19.2169 6.1446 33.7551 44.3715 -96.5874 -20.6563
-60 15.5432 -5.6918 5.4435 2.8766 19.1114 6.1446 33.7058 44.3715 -96.6639 -20.6814
-59 18.0945 -5.9554 5.4435 2.8766 19.0027 6.1446 33.6566 44.3715 -96.7453 -20.7055
-58 17.1148 -6.2257 5.4435 2.8766 18.8908 6.1446 33.6073 44.3715 -96.8313 -20.7288
-57 13.0814 -6.5022 5.4435 2.8766 18.7760 6.1446 33.5582 44.3715 -96.9214 -20.7511
-56 11.4473 -6.7843 5.4435 2.8766 18.6585 6.1446 33.5091 44.3715 -97.0155 -20.7726
-55 9.0984 -7.0716 5.4435 2.8766 18.5383 6.1446 33.4601 44.3715 -97.1131 -20.7932
-54 18.8912 -7.3637 5.4435 2.8766 18.4157 6.1446 33.4113 44.3715 -97.2140 -20.8129
-53 17.4200 -7.6599 5.4435 2.8766 18.2909 6.1446 33.3627 44.3715 -97.3179 -20.8318
-52 13.3515 -7.9599 5.4435 2.8766 18.1640 6.1446 33.3142 44.3715 -97.4245 -20.8499
-51 19.4565 -8.2632 5.4435 2.8766 18.0352 6.1446 33.2660 44.3715 -97.5335 -20.8672
-50 12.1322 -8.5693 5.4435 2.8766 17.9048 6.1446 33.2180 44.3715 -97.6446 -20.8837
-49 19.9249 -8.8779 5.4435 2.8766 17.7727 6.1446 33.1703 44.3715 -97.7576 -20.8995
-48 13.1916 -9.1884 5.4435 2.8766 17.6394 6.1446 33.1229 44.3715 -97.8723 -20.9146
-47 12.8785 -9.5005 5.4435 2.8766 17.5048 6.1446 33.0759 44.3715 -97.9885 -20.9290
-46 13.2407 -9.8137 5.4435 2.8766 17.3693 6.1446 33.0292 44.3715 -98.1058 -20.9427
-45 24.7770 -10.1277 5.4435 2.8766 17.2330 6.1446 32.9829 44.3715 -98.2241 -20.9558
-44 5.8405 -10.4421 5.4435 2.8766 17.0962 6.1446 32.9370 44.3715 -98.3433 -20.9683
-43 9.5077 -10.7565 5.4435 2.8766 16.9589 6.1446 32.8916 44.3715 -98.4631 -20.9802
-42 11.5379 -11.0706 5.4435 2.8766 16.8213 6.1446 32.8467 44.3715 -98.5833 -20.9915
-41 15.4107 -11.3840 5.4435 2.8766 16.6838 6.1446 32.8023 44.3715 -98.7038 -21.0024
-40 8.2666 -11.6963 5.4435 2.8766 16.5464 6.1446 32.7584 44.3715 -98.8245 -21.0128
-39 12.4979 -12.0073 5.4435 2.8766 16.4094 6.1446 32.7151 44.3715 -98.9452 -21.0227
-38 9.9296 -12.3165 5.4435 2.8766 16.2728 6.1446 32.6724 44.3715 -99.0657 -21.0323
-37 6.0512 -12.6239 5.4435 2.8766 16.1370 6.1446 32.6303 44.3715 -99.1859 -21.0414
-36 3.9711 -12.9289 5.4435 2.8766 16.0021 6.1446 32.5888 44.3715 -99.3058 -21.0503
-35 7.8377 -13.2314 5.4435 2.8766 15.8683 6.1446 32.5481 44.3715 -99.4253 -21.0587
-34 4.5372 -13.5310 5.4435 2.8766 15.7357 6.1446 32.5081 44.3715 -99.5441 -21.0670
-33 3.6946 -13.8275 5.4435 2.8766 15.6046 6.1446 32.4688 44.3715 -99.6623 -21.0749
-32 0.6713 -14.1199 5.4435 2.8766 15.4751 6.1446 32.4303 44.3715 -99.7797 -21.0818
-31 2.1017 -14.4075 5.4435 2.8766 15.3474 6.1446 32.3926 44.3715 -99.8963 -21.0875
-30 7.3606 -14.6904 5.4435 2.8766 15.2217 6.1446 32.3557 44.3715 -100.0120 -21.0920
-29 4.1985 -14.9682 5.4435 2.8766 15.0981 6.1446 32.3197 44.3715 -100.1267 -21.0955
-28 1.5277 -15.2409 5.4435 2.8766 14.9768 6.1446 32.2846 44.3715 -100.2405 -21.0980
-27 15.8446 -15.5083 5.4435 2.8766 14.8580 6.1446 32.2503 44.3715 -100.3531 -21.0997
-26 8.4782 -15.7702 5.4435 2.8766 14.7417 6.1446 32.2170 44.3715 -100.4647 -21.1006
-25 5.7561 -16.0266 5.4435 2.8766 14.6283 6.1446 32.1847 44.3715 -100.5751 -21.1008
-24 4.5930 -16.2773 5.4435 2.8766 14.5178 6.1446 32.1534 44.3715 -100.6842 -21.1005
-23 3.3117 -16.5223 5.4435 2.8766 14.4104 6.1446 32.1231 44.3715 -100.7922 -21.0998
-22 7.2009 -16.7616 5.4435 2.8766 14.3062 6.1446 32.0938 44.3715 -100.8989 -21.0989
-21 11.4107 -16.9949 5.4435 2.8766 14.2053 6.1446 32.0656 44.3715 -101.0043 -21.0978
-20 9.0627 -17.2223 5.4435 2.8766 14.1080 6.1446 32.0384 44.3715 -101.1084 -21.0965
-19 5.5507 -17.4435 5.4435 2.8766 14.0143 6.1446 32.0124 44.3715 -101.2111 -21.0953
-18 2.1177 -17.6585 5.4435 2.8766 13.9243 6.1446 31.9875 44.3715 -101.3125 -21.0940
-17 1.8378 -17.8672 5.4435 2.8766 13.8382 6.1446 31.9637 44.3715 -101.4126 -21.0927
-16 1.7317 -18.0694 5.4435 2.8766 13.7561 6.1446 31.9411 44.3715 -101.5112 -21.0916
-15 2.8035 -18.2651 5.4435 2.8766 13.6780 6.1446 31.9197 44.3715 -101.6085 -21.0905
-14 1.2125 -18.4541 5.4435 2.8766 13.6042 6.1446 31.8995 44.3715 -101.7044 -21.0897
-13 2.9985 -18.6365 5.4435 2.8766 13.5347 6.1446 31.8805 44.3715 -101.7989 -21.0890
-12 3.1532 -18.8121 5.4435 2.8766 13.4695 6.1446 31.8628 44.3715 -101.8919 -21.0887
-11 4.6394 -18.9808 5.4435 2.8766 13.4088 6.1446 31.8463 44.3715 -101.9836 -21.0886
-10 3.2793 -19.1427 5.4435 2.8766 13.3527 6.1446 31.8311 44.3715 -102.0739 -21.0888
-9 5.9681 -19.2976 5.4435 2.8766 13.3012 6.1446 31.8171 44.3715 -102.1627 -21.0894
-8 12.0144 -19.4455 5.4435 2.8766 13.2544 6.1446 31.8045 44.3715 -102.2502 -21.0904
-7 0.3364 -19.5864 5.4435 2.8766 13.2124 6.1446 31.7931 44.3715 -102.3362 -21.0918
-6 -0.3909 -19.7202 5.4435 2.8766 13.1751 6.1446 31.7831 44.3715 -102.4209 -21.0938
-5 7.3572 -19.8470 5.4435 2.8766 13.1428 6.1446 31.7744 44.3715 -102.5041 -21.0962
-4 2.3227 -19.9666 5.4435 2.8766 13.1153 6.1446 31.7670 44.3715 -102.5860 -21.0991
-3 -5.2983 -20.0791 5.4435 2.8766 13.0928 6.1446 31.7609 44.3715 -102.6665 -21.1026
-2 4.4548 -20.1846 5.4435 2.8766 13.0752 6.1446 31.7562 44.3715 -102.7456 -21.1066
-1 6.5790 -20.2829 5.4435 2.8766 13.0627 6.1446 31.7528 44.3715 -102.8234 -21.1113
0 -2.5202 -20.3742 5.4435 2.8766 13.0552 6.1446 31.7508 44.3715 -102.8998 -21.1166
1 0.0363 -20.4583 5.4435 2.8766 13.0526 6.1446 31.7501 44.3715 -102.9748 -21.1225
2 4.8108 -20.5355 5.4435 2.8766 13.0552 6.1446 31.7508 44.3715 -103.0485 -21.1292
3 1.4820 -20.6056 5.4435 2.8766 13.0627 6.1446 31.7528 44.3715 -103.1209 -21.1365
4 -2.1728 -20.6688 5.4435 2.8766 13.0752 6.1446 31.7562 44.3715 -103.1919 -21.1445
5 4.5058 -20.7250 5.4435 2.8766 13.0928 6.1446 31.7609 44.3715 -103.2617 -21.1532
6 1.6720 -20.7743 5.4435 2.8766 13.1153 6.1446 31.7670 44.3715 -103.3302 -21.1627
7 -2.7269 -20.8164 5.4435 2.8766 13.1428 6.1446 31.7744 44.3715 -103.3973 -21.1724
8 -2.8875 -20.8510 5.4435 2.8766 13.1751 6.1446 31.7831 44.3715 -103.4632 -21.1822
9 1.8937 -20.8782 5.4435 2.8766 13.2124 6.1446 31.7931 44.3715 -103.5279 -21.1920
10 -1.3780 -20.8980 5.4435 2.8766 13.2544 6.1446 31.8045 44.3715 -103.5912 -21.2018
11 -0.4205 -20.9106 5.4435 2.8766 13.3012 6.1446 31.8171 44.3715 -103.6534 -21.2118
12 3.2098 -20.9162 5.4435 2.8766 13.3527 6.1446 31.8311 44.3715 -103.7143 -21.2219
13 -1.3256 -20.9150 5.4435 2.8766 13.4088 6.1446 31.8463 44.3715 -103.7740 -21.2323
14 -2.3920 -20.9070 5.4435 2.8766 13.4695 6.1446 31.8628 44.3715 -103.8325 -21.2430
15 1.8032 -20.8924 5.4435 2.8766 13.5346 6.1446 31.8805 44.3715 -103.8898 -21.2540
16 -2.6512 -20.8714 5.4435 2.8766 13.6042 6.1446 31.8995 44.3715 -103.9459 -21.2654
17 1.0707 -20.8441 5.4435 2.8766 13.6780 6.1446 31.9197 44.3715 -104.0008 -21.2773
18 -2.2314 -20.8108 5.4435 2.8766 13.7561 6.1446 31.9411 44.3715 -104.0546 -21.2896
19 -1.0599 -20.7715 5.4435 2.8766 13.8382 6.1446 31.9637 44.3715 -104.1073 -21.3024
20 9.9615 -20.7265 5.4435 2.8766 13.9243 6.1446 31.9875 44.3715 -104.1588 -21.3157
21 2.3559 -20.6759 5.4435 2.8766 14.0143 6.1446 32.0124 44.3715 -104.2092 -21.3296
22 -0.7066 -20.6199 5.4435 2.8766 14.1080 6.1446 32.0384 44.3715 -104.2584 -21.3441
23 -2.4724 -20.5586 5.4435 2.8766 14.2053 6.1446 32.0656 44.3715 -104.3066 -21.3591
24 2.8414 -20.4923 5.4435 2.8766 14.3062 6.1446 32.0938 44.3715 -104.3537 -21.3748
25 0.4330 -20.4211 5.4435 2.8766 14.4104 6.1446 32.1231 44.3715 -104.3996 -21.3912
26 3.3781 -20.3453 5.4435 2.8766 14.5178 6.1446 32.1534 44.3715 -104.4446 -21.4082
27 5.5537 -20.2650 5.4435 2.8766 14.6283 6.1446 32.1847 44.3715 -104.4884 -21.4258
28 3.6264 -20.1803 5.4435 2.8766 14.7417 6.1446 32.2170 44.3715 -104.5312 -21.4441
29 -1.7430 -20.0916 5.4435 2.8766 14.8580 6.1446 32.2503 44.3715 -104.5730 -21.4631
30 3.6930 -19.9989 5.4435 2.8766 14.9768 6.1446 32.2846 44.3715 -104.6137 -21.4827
31 -0.4095 -19.9025 5.4435 2.8766 15.0981 6.1446 32.3197 44.3715 -104.6534 -21.5031
32 -7.1993 -19.8026 5.4435 2.8766 15.2217 6.1446 32.3557 44.3715 -104.6922 -21.5241
33 1.8887 -19.6994 5.4435 2.8766 15.3474 6.1446 32.3926 44.3715 -104.7299 -21.5458
34 0.7920 -19.5931 5.4435 2.8766 15.4751 6.1446 32.4303 44.3715 -104.7666 -21.5682
35 3.9085 -19.4839 5.4435 2.8766 15.6046 6.1446 32.4688 44.3715 -104.8023 -21.5912
36 4.8745 -19.3720 5.4435 2.8766 15.7357 6.1446 32.5081 44.3715 -104.8371 -21.6149
37 1.4185 -19.2576 5.4435 2.8766 15.8683 6.1446 32.5481 44.3715 -104.8709 -21.6393
38 -2.8776 -19.1409 5.4435 2.8766 16.0021 6.1446 32.5888 44.3715 -104.9037 -21.6644
39 -0.7870 -19.0222 5.4435 2.8766 16.1370 6.1446 32.6303 44.3715 -104.9356 -21.6901
40 3.9997 -18.9016 5.4435 2.8766 16.2728 6.1446 32.6724 44.3715 -104.9666 -21.7164
41 3.8747 -18.7793 5.4435 2.8766 16.4094 6.1446 32.7151 44.3715 -104.9966 -21.7434
42 -2.2976 -18.6557 5.4435 2.8766 16.5464 6.1446 32.7584 44.3715 -105.0257 -21.7710
43 9.0456 -18.5308 5.4435 2.8766 16.6838 6.1446 32.8023 44.3715 -105.0539 -21.7992
44 1.3145 -18.4049 5.4435 2.8766 16.8213 6.1446 32.8467 44.3715 -105.0812 -21.8280
45 3.5067 -18.2783 5.4435 2.8766 16.9589 6.1446 32.8916 44.3715 -105.1075 -21.8574
46 7.7213 -18.1510 5.4435 2.8766 17.0962 6.1446 32.9370 44.3715 -105.1330 -21.8874
47 4.5338 -18.0234 5.4435 2.8766 17.2330 6.1446 32.9829 44.3715 -105.1576 -21.9179
48 1.4130 -17.8956 5.4435 2.8766 17.3693 6.1446 33.0292 44.3715 -105.1814 -21.9490
49 -1.9180 -17.7679 5.4435 2.8766 17.5048 6.1446 33.0759 44.3715 -105.2042 -21.9806
50 0.8691 -17.6404 5.4435 2.8766 17.6394 6.1446 33.1229 44.3715 -105.2262 -22.0127
51 2.7630 -17.5134 5.4435 2.8766 17.7727 6.1446 33.1703 44.3715 -105.2473 -22.0453
52 4.9910 -17.3870 5.4435 2.8766 17.9048 6.1446 33.2180 44.3715 -105.2676 -22.0784
53 5.2875 -17.2615 5.4435 2.8766 18.0352 6.1446 33.2660 44.3715 -105.2871 -22.1119
54 4.4874 -17.1371 5.4435 2.8766 18.1640 6.1446 33.3142 44.3715 -105.3057 -22.1459
55 0.1906 -17.0140 5.4435 2.8766 18.2909 6.1446 33.3627 44.3715 -105.3234 -22.1803
56 0.3531 -16.8922 5.4435 2.8766 18.4157 6.1446 33.4113 44.3715 -105.3404 -22.2151
57 2.2937 -16.7722 5.4435 2.8766 18.5383 6.1446 33.4601 44.3715 -105.3565 -22.2503
58 13.1775 -16.6539 5.4435 2.8766 18.6585 6.1446 33.5091 44.3715 -105.3718 -22.2859
59 6.1361 -16.5377 5.4435 2.8766 18.7760 6.1446 33.5582 44.3715 -105.3863 -22.3218
60 1.9498 -16.4237 5.4435 2.8766 18.8908 6.1446 33.6073 44.3715 -105.4000 -22.3580
61 3.6567 -16.3120 5.4435 2.8766 19.0026 6.1446 33.6566 44.3715 -105.4129 -22.3946
62 5.7404 -16.2029 5.4435 2.8766 19.1114 6.1446 33.7058 44.3715 -105.4250 -22.4314
63 3.0312 -16.0965 5.4435 2.8766 19.2169 6.1446 33.7551 44.3715 -105.4363 -22.4685
64 13.3870 -15.9930 5.4435 2.8766 19.3190 6.1446 33.8044 44.3715 -105.4469 -22.5058
65 5.2551 -15.8925 5.4435 2.8766 19.4176 6.1446 33.8536 44.3715 -105.4566 -22.5434
66 3.2161 -15.7953 5.4435 2.8766 19.5124 6.1446 33.9028 44.3715 -105.4656 -22.5811
67 2.5312 -15.7013 5.4435 2.8766 19.6034 6.1446 33.9519 44.3715 -105.4738 -22.6191
